"commonnotify_desc_3020","What else do you want? I don't think you can provide what I want!"
"commonnotify_desc_3021","Perfect for you, my hero."
"commonnotify_desc_3022","Bye~Have a nice day~"
"commonnotify_desc_3136","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to stay away from the curse]</color></font><space=0.5em>"
"commonnotify_desc_3137","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want copper]</color></font><space=0.5em>"
"commonnotify_desc_3138","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to exchange my HP for copper]</color></font><space=0.5em>"
"commonnotify_desc_3139","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Lucky Draw]</color></font><space=0.5em>"
"commonnotify_desc_3140","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Offer an occult scroll]</color></font><space=0.5em>"
"commonnotify_desc_3141","All inscriptions on this weapon are upgraded!"
"commonnotify_desc_3142","You will no longer be cursed by $reward !"
"commonnotify_desc_3143","You got a big bag of copper"
"commonnotify_desc_3144","With the incantation of $cost, the weapon got an exclusive inscription!"
"commonnotify_desc_3145","With the incantation of $cost, you seem to have the power you desire."
"commonnotify_desc_3147","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Choose the red magic potion]</color></font><space=0.5em>"
"commonnotify_desc_3148","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Choose the blue magic potion]</color></font><space=0.5em>"
"commonnotify_desc_3149","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Buy a legend gift box]</color></font><space=0.5em>"
"commonnotify_desc_3150","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Buy a rare gift box]</color></font><space=0.5em>"
"commonnotify_desc_3151","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Buy a normal gift box]</color></font><space=0.5em>"
"commonnotify_desc_3152","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Change the offer]</color></font><space=0.5em>"
"commonnotify_desc_3153","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Take this]</color></font><space=0.5em>"
"commonnotify_desc_3154","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Explore]</color></font><space=0.5em>"
"commonnotify_desc_3155","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Just buy it]</color></font><space=0.5em>"
"commonnotify_desc_3156","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Try my luck]</color></font><space=0.5em>"
"commonnotify_desc_3157","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want an amazing inscription]</color></font><space=0.5em>"
"commonnotify_desc_3411","Hand out 3 <color=#ee972e>occult scrolls</color=#ee972e><space=0.5em>"
"commonnotify_desc_3711|task_buff_1011_1","Replace a random <color=#5ADF89>normal inscription</color=#5ADF89> of the selected weapon with a <color=#7DCAF7>rare inscription</color=#7DCAF7>."
"commonnotify_desc_3712","<color=#BCA56C>Reroll</color=#BCA56C> all inscriptions of the selected weapon."
"commonnotify_desc_3713","Obtain [5520]"
"commonnotify_desc_3714","Gain a random <color=#A841FF>rare scroll</color=#A841FF>."
"commonnotify_desc_3715","Gain a random <color=#7DCAF7>normal scroll</color=#7DCAF7>."
"commonnotify_desc_3716|task_buff_1111_1","Replace all <color=#5ADF89>normal inscriptions</color=#5ADF89> of the selected weapon with <color=#7DCAF7>rare inscriptions</color=#7DCAF7>."
"commonnotify_desc_3717","Upgrade the selected weapon's <color=#BCA56C> level by +$replace </color=#BCA56C>"
"commonnotify_desc_3718","<color=#BCA56C>Destroy</color=#BCA56C> a selected <color=#CC0000>cursed scroll</color=#CC0000>."
"commonnotify_desc_3719","Gain <sprite name=icon_warcash> <color=#3ac35a>$replace</color=#3ac35a> (the more cursed scrolls you have, the more copper you will get)"
"commonnotify_desc_3720","Explore for another scroll"
"commonnotify_desc_3721","Gain a random prize"
"commonnotify_desc_3722","Gain a random <color=#FF8500>legendary scroll</color=#FF8500>."
"commonnotify_desc_3723|task_buff_1211_1","Replace a random non-exclusive inscription of the selected weapon with an <color=#FF8500> exclusive inscription </color=#FF8500>."
"commonnotify_desc_3724","Gain a weapon with an <color=#FF8500> exclusive inscription </color=#FF8500>."
"state_name_1403","Immune to elemental effect"
"state_desc_1397_1|task_buff_1108_1","+30% weapon DMG"
"state_desc_1398_1","+(n*1%) DMG"
"levelconfig_name_1400001|levelconfig_name_1400011","Hyperborean Jokul - Entrance"
"levelconfig_name_1403001|levelconfig_name_1403002","Jade Summit - Final Stage"
"roomchallenge_desc_3001_1076|roomchallenge_desc_3020_1076","Weapons won't trigger $text in this area. The limited effect will be changed upon reloading."
"roomchallenge_desc_3001_1077|roomchallenge_desc_3020_1077","1077"
"roomchallenge_windesc_3001_1076|roomchallenge_windesc_3001_1106|roomchallenge_windesc_3020_1076|roomchallenge_windesc_3020_1106","Challenge Success!"
"roomchallenge_windesc_3001_1077|roomchallenge_windesc_3020_1077","1077"
"roomchallenge_losedesc_3001_1076|roomchallenge_losedesc_3001_1106|roomchallenge_losedesc_3020_1076|roomchallenge_losedesc_3020_1106","Challenge Failed!"
"roomchallenge_losedesc_3001_1077|roomchallenge_losedesc_3020_1077","Enemy attacks always inflict Elemental Effects. Remove all effects and be immune to them for 1s upon dashing, killing, and using the primary skill."
"model_desc_3164|model_desc_3165","After destroying the mirror images, they can conjure new ones instantly. Do not act rashly. Pay attention to their skill and aim at the most unique of them, and dodge their AoE attack."
"monster_name_3001_31641|monster_name_3001_31651|monster_name_3001_31642|monster_name_3001_31652|monster_name_3008_31641|monster_name_3008_31651|monstergallery_name_3164|monstergallerycls_name_4015","Elite Thunderous Stalker"
"commonnotify_desc_9269","<color=#FF6C00>Burning Effect</color>"
"commonnotify_desc_9270","<color=#00F9FF>Shock Effect</color>"
"commonnotify_desc_9271","<color=#00D000>Decay Effect</color>"
"c_syschat_name_1021|clientsg_name_1067|c_syschat_name_1022|c_syschat_name_1028","Matchmaking restricted!"
"c_syschat_desc_1021","You have been temporarily suspended from matchmaking for cheating. \nTime remaining: {0}."
"benediction_name_13519|suit_item_15035_1|seasonsuit_item_15035_1","Libra Warrior"
"benediction_name_13520","Tsunami Punch"
"benediction_name_13521|suit_item_15034_1|state_name_32853|seasonsuit_item_15034_1","Power of the Ocean"
"benediction_desc_13519","""Fist Sensation"" grants extra weapon DMG which is equivalent to 125% of the bonuses to Striking Punch."
"benediction_desc_13520","+2 Uses for [Tidal Aspis], +300% Final Shield Swinging DMG."
"benediction_desc_13521","When ""Fist Sensation"" reaches 15/40/80 stacks, gain ""Power of the Ocean"" status for 3s. During status duration, ""Fist Sensation"" stacks don't decrease, and each punch extends duration by 1s, up to 3s."
"coursewindows_name_2013","Matchmaking available!"
"clientsg_desc_1067","You have been temporarily suspended from matchmaking for cheating. Ban will be lifted on {0}."
"commonnotify_desc_9272","Pick up the weapon and prepare for the sharpshooter challenge!"
"commonnotify_desc_9273","You can't use it in the current challenge!"
"commonnotify_desc_9274","Shoot the targets to score!"
"commonnotify_desc_9275","Challenge completed! Max Combo: <color=yellow>$MaxHit</color>. Your score: <color=yellow>$Score</color>. You've received a handful of rewards!"
"commonnotify_desc_9276","Challenge completed! Max Combo: <color=yellow>$MaxHit</color>. Your score: <color=yellow>$Score</color>. You've received plenty of rewards!"
"commonnotify_desc_9277","Challenge completed! Max Combo: <color=yellow>$MaxHit</color>. Your score: <color=yellow>$Score</color>. You‘ve received a sea of valuable rewards!"
"c_syschat_desc_1022","Matchmaking restricted due to banned teammate(s) in your squad."
"throw_desc_1421|throw_desc_1428","Punch ahead with your powerful fist and cause {0} normal DMG to a small area in front. For every 1 meter of movement, +1 stack of ""Fist Sensation"" for 2s. Each stack of ""Fist Sensation"" increases Striking Punch DMG by 5%."
"state_desc_1399_1|state_desc_1494_1|state_desc_33085_1|relic_desc_5825_2","+30% DMG Resistance."
"unlock_unlockdesc_1001","Kill [Horned Beetle] 50 times."
"unlock_unlockdesc_1002|unlock_unlockdesc_1069","Kill [Desert Boar] 50 times."
"unlock_unlockdesc_1003","Kill [Desert Coyote] 20 times."
"unlock_unlockdesc_1004","Kill [Grenadier] 10 times."
"unlock_unlockdesc_1005","Kill [Flame Grenadier] 5 times."
"unlock_unlockdesc_1006","Kill [Elite Coyote] 1 time."
"unlock_unlockdesc_1007","Kill [Foot Soldier] 50 times"
"unlock_unlockdesc_1008","Kill [Lightning Grenadier] 50 times with Elemental DMG."
"unlock_unlockdesc_1009","Kill [Spearman] 50 times with a Crit."
"unlock_unlockdesc_1010","Kill [Lightning Swordsman] 50 times with Non-explosion DMG."
"unlock_unlockdesc_1012","Kill [Shielded Crossbowman] 30 times on elite or higher difficulty"
"unlock_unlockdesc_1013","Kill [Spearman] 30 times on elite or higher difficulty"
"unlock_unlockdesc_1014|unlock_unlockdesc_1042|unlock_unlockdesc_1223","Kill [Spearman] 20 times in Longling Tomb-Stage 2."
"unlock_unlockdesc_1015","Kill [Heavy Crossbowman] 50 times on elite or higher difficulty"
"unlock_unlockdesc_1016","Kill [Horsehead] 50 times."
"unlock_unlockdesc_1017","Kill [Longbowman] 50 times on elite or higher difficulty"
"unlock_unlockdesc_1018","Kill [Bandit Hermit] 50 times on elite or higher difficulty"
"unlock_unlockdesc_1019","Kill [Bandit Tactician] 20 times with a Crit."
"unlock_unlockdesc_1020","Kill [Spear-Thrower] 100 times."
"unlock_unlockdesc_1021","Kill [LU WU] 1 time on elite or higher difficulty"
"unlock_unlockdesc_1022","Kill [ICHTHYOSAURUS OFFSPRING] 1 time on elite or higher difficulty"
"unlock_unlockdesc_1023","Kill [LU WU] 2 times on elite or higher difficulty"
"unlock_unlockdesc_1024","Kill [ICHTHYOSAURUS OFFSPRING] 2 times on elite or higher difficulty"
"unlock_unlockdesc_1025","Kill [LU WU] 3 times on elite or higher difficulty"
"unlock_unlockdesc_1026","Kill [ICHTHYOSAURUS OFFSPRING] 3 times on elite or higher difficulty"
"unlock_unlockdesc_1027","Kill [YORUHIME-MARU] 1 time on elite or higher difficulty"
"unlock_unlockdesc_1028","Kill [Catfish Warrior] 50 times on elite or higher difficulty"
"unlock_unlockdesc_1029","Kill [Corrupt Monk] afflicted with Burning 30 times on elite or higher difficulty"
"unlock_unlockdesc_1030","Kill [Catfish Man] afflicted with Shock 30 times on elite or higher difficulty"
"unlock_unlockdesc_1031","Kill [Octopus] afflicted with Decay 30 times on elite or higher difficulty"
"unlock_unlockdesc_1032","Kill [YORUHIME-MARU] 2 times on elite or higher difficulty"
"unlock_unlockdesc_1033","Kill [Kappa] 20 times on elite or higher difficulty"
"unlock_unlockdesc_1034","Kill [YORUHIME-MARU] 3 times on elite or higher difficulty"
"unlock_unlockdesc_1035","Kill [Nihilation Monk] 10 times."
"unlock_unlockdesc_1036","Kill [White Shark] 20 times on elite or higher difficulty"
"unlock_unlockdesc_1037|unlock_unlockdesc_1244","Kill [Yoruhime-Maru] 1 time."
"unlock_unlockdesc_1038","Kill [Arrogant Lobster] 30 times on elite or higher difficulty"
"unlock_unlockdesc_1039|unlock_unlockdesc_1040|unlock_unlockdesc_1245","Kill [Heavy Crossbowman] 3 times in Longling-Tomb Stage 1."
"unlock_unlockdesc_1041","Kill [Shielded Crossbowman] 3 times in Longling Tomb-Stage 1."
"unlock_unlockdesc_1043|unlock_unlockdesc_1044","Kill [Grenadier] 32 times in Longling Tomb-Stage 2."
"unlock_unlockdesc_1045","Kill [Catfish Gunner] 100 times"
"unlock_unlockdesc_1047","Kill [Lightning Grenadier] 20 times"
"unlock_unlockdesc_1048","Kill [Horned Beetle] 150 times."
"unlock_unlockdesc_1049","Kill [Bandit Tactician] 50 times."
"unlock_unlockdesc_1050|unlock_unlockdesc_1097","Kill [GOLEM] 1 time."
"unlock_unlockdesc_1051","Kill [Bandit Gunner] 50 times."
"unlock_unlockdesc_1052","Kill [Elite Corrupt Monk] 3 times."
"unlock_unlockdesc_1053","Kill [Desert Worm] 30 times with a Crit."
"unlock_unlockdesc_1054","Kill [Rogue Henchman] 10 times."
"unlock_unlockdesc_1055","Kill [Bandit Retainer] 20 times."
"unlock_unlockdesc_1056","Kill [Catfish Grunt] 30 times."
"unlock_unlockdesc_1057","Kill [Dark-faced Bandit] 20 times on elite or higher difficulty"
"unlock_unlockdesc_1058","Kill [Lightning Swordsman] 30 times."
"unlock_unlockdesc_1059","Kill [Elite Horsehead] 3 times"
"unlock_unlockdesc_1060","Kill [Elite Corrupt Monk] 1 time"
"unlock_unlockdesc_1061","Kill [Dragon Qian] 1 time"
"unlock_unlockdesc_1224","Kill [Bomber] 20 times."
"unlock_unlockdesc_1225","Kill [Poison Grenadier] 10 times."
"unlock_unlockdesc_1226","Kill [Horsehead] 10 times with Non-explosion DMG."
"unlock_unlockdesc_1227","Kill [Elite Hermit] 1 time."
"unlock_unlockdesc_1228","Kill [Spear-Thrower] 20 times."
"unlock_unlockdesc_1229","Kill [Longbowman] 20 times."
"unlock_unlockdesc_1230","Kill [Lu Wu] 1 time."
"unlock_unlockdesc_1231","Kill [Desert Coyote] 40 times."
"unlock_unlockdesc_1232","Kill [Ichthyosaurus Offspring] 1 time."
"unlock_unlockdesc_1233","Kill [Bandit Retainer] 40 times with a Crit."
"unlock_unlockdesc_1234","Kill [Fire Lizard] 40 times with Fire DMG."
"unlock_unlockdesc_1235","Kill [Rogue Villain] 30 times with Corrosion DMG."
"unlock_unlockdesc_1236","Kill [Bandit Tactician] 40 times with a Crit."
"unlock_unlockdesc_1237","Kill [White Shark] 60 times."
"unlock_unlockdesc_1238","Kill [Catfish Grunt] 60 times."
"unlock_unlockdesc_1239","Kill [Catfish Gunner] 20 times with Lightning DMG."
"unlock_unlockdesc_1240","Kill [Yaksha of the Seas] 60 times."
"unlock_unlockdesc_1241","Kill [Corrupt Monk] 100 times."
"unlock_unlockdesc_1242","Kill [Arrogant Lobster] 40 times with Fire DMG."
"unlock_unlockdesc_1243","Kill [Catfish Man] 100 times with a Crit."
"unlock_unlockdesc_1246|unlock_unlockdesc_1011","Kill [Crossbowman] 15 times"
"unlock_unlockdesc_1247","Kill [Elite Lizard] 3 times"
"unlock_unlockdesc_1248","Kill [Rogue Arsonist] 3 times"
"unlock_unlockdesc_1249","Kill [Umbrella Spirit] 40 times"
"unlock_unlockdesc_1250","Kill [Elite Arsonist] 5 times"
"unlock_unlockdesc_1251","Kill [Elite Spearman] 3 times"
"unlock_unlockdesc_1252","Kill [Elite Lobster] 1 time."
"unlock_unlockdesc_1253","Kill [Elite Yaksha] 2 times."
"unlock_unlockdesc_1254","Kill [Heavy Crossbowman] 10 times."
"unlock_unlockdesc_1255","Kill [Foot Soldier] 60 times."
"unlock_unlockdesc_1256","Kill [Catfish Man] 20 times."
"unlock_unlockdesc_1257","Kill any [Lantern Spirit] 50 times"
"unlock_unlockdesc_1258","Kill [Elite Catfish Warrior] 3 times"
"unlock_unlockdesc_1400","Talent reaches Lv. 25."
"unlock_unlockdesc_1401","Talent reaches Lv. 40."
"unlock_unlockdesc_1402","Talent reaches Lv. 55."
"unlock_unlockdesc_1501","Talent reaches Lv. 10."
"unlock_unlockdesc_1502","Talent reaches Lv. 15."
"unlock_unlockdesc_1503","Talent reaches Lv. 20."
"unlock_unlockdesc_1504","Talent reaches Lv. 50."
"unlock_unlockdesc_1505","Talent reaches Lv. 70."
"monster_name_3001_33811|monster_name_3001_33813|monster_name_3008_33811|monstergallery_name_3382|monstergallerycls_name_4016","Elite Mandrill Cavalry"
"monster_name_3001_33812|monster_name_3001_33814|monster_name_3008_33812|monster_name_3001_33815|monster_name_3008_33815","Elite Mutant Penguin"
"model_desc_6963","Keep an eye on the moving pattern of the tornado and avoid it as best you can."
"commonnotify_desc_2347","Going to Jade Summit"
"relic_desc_5727_2","+50% copper gained with this scroll"
"relic_desc_5761_2","Dash skill has 3 charges and its distance is increased by 3m."
"relic_desc_5766_2","+10% DMG Dealt for each elite or boss you defeated or assisted in defeating in the entire run."
"relic_desc_5787_2","Recover 100% Shield/Armor instantly when the Shield/Armor is broken. (Cooldown: 5s)"
"relic_desc_5788_2","-4% HP per second when your Shield/Armor is more than 0. Recover 100% HP and negate excess DMG when your Shield/Armor gets broken."
"relic_desc_5789_2","Recover 15% ammo to the magazine every second for 4s after dealing DMG to an enemy."
"relic_desc_5790_2","When casting a Secondary Skill, there is a 50% chance not to consume any use, and another 50% chance to deal +100% total DMG."
"commonnotify_desc_3158","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want a deadly weapon]</color></font><space=0.5em>"
"commonnotify_desc_3159","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to make my weapon more powerful]</color></font><space=0.5em>"
"commonnotify_desc_3160","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to be stronger]</color></font><space=0.5em>"
"commonnotify_desc_3161","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to decrease the damage I will take afterwards]</color></font><space=0.5em>"
"commonnotify_desc_3162","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I want to get an amazing occult scroll]</color></font><space=0.5em>"
"commonnotify_desc_3163","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Give me a weapon]</color></font><space=0.5em>"
"commonnotify_desc_3164","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Request to upgrade inscriptions]</color></font><space=0.5em>"
"commonnotify_desc_3165","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Request to reroll inscriptions]</color></font><space=0.5em>"
"commonnotify_desc_3166","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Want to exchange your treasured scrolls]</color></font><space=0.5em>"
"commonnotify_desc_3167","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Request to enhance a weapon]</color></font><space=0.5em>"
"commonnotify_desc_3168","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray for HP]</color></font><space=0.5em>"
"commonnotify_desc_3169","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Snatch the weapon he is building]</color></font><space=0.5em>"
"commonnotify_desc_3170","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[I heard you have a treasure……]</color></font><space=0.5em>"
"commonnotify_desc_3171","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Close eyes and pray]</color></font><space=0.5em>"
"commonnotify_desc_3172","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray randomly]</color></font><space=0.5em>"
"commonnotify_desc_3173","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray for shield]</color></font><space=0.5em>"
"commonnotify_desc_3174","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Offer Copper]</color></font><space=0.5em>"
"commonnotify_desc_3175","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray for wealth]</color></font><space=0.5em>"
"commonnotify_desc_3176","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray sincerely]</color></font><space=0.5em>"
"commonnotify_desc_3177","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray for power]</color></font><space=0.5em>"
"commonnotify_desc_3178","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Take the offering]</color></font><space=0.5em>"
"commonnotify_desc_3179","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray to eliminate the curse]</color></font><space=0.5em>"
"commonnotify_desc_3180","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray to enhance a weapon]</color></font><space=0.5em>"
"commonnotify_desc_3181","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Pray to upgrade inscriptions]</color></font><space=0.5em>"
"commonnotify_desc_3182","<font=""NotoSerifSC-Black SDF""><color=#AD975E>[Reroll inscriptions]</color></font><space=0.5em>"
"commonnotify_desc_3184|commonnotify_desc_3185","you drink the <color=yellow>magic potion</color=yellow> and feel your body change greatly"
"commonnotify_desc_3725","Obtain [5521]"
"commonnotify_desc_3726","Gain a <color=#BCA56C>Golden Goblet</color=#BCA56C>"
"relic_desc_5791_2","+15% weapon DMG for 3s whenever hitting the enemy (Can be stacked up to 50 times)."
"relic_desc_5792_2","Fill the magazine instantly after swapping weapons. +30% Lucky Shot Chance (Gradually decreases to 0% over 3s), and your first 3 shots won't consume ammo."
"relic_desc_5793_2","Fill the magazine instantly after dashing, and shooting won't consume ammo for the next 2s."
"relic_desc_5794_2","Dashing after being injured recovers 50% of total DMG taken within 2s."
"relic_desc_5805_2","Grants +15% weapon DMG and +5% DMG Resistance to you for every [Mutual Respect] you and your teammate(s) own."
"relic_desc_5806_2","Increase the amount of HP recovered from buns by 50%. When you pick up/obtain a bun, all teammates receive 25% of the HP recovered; you receive 25% of HP recovered by teammates when they pick up/obtain buns."
"relic_desc_5811_2","The secondary skill can still be used when the number of uses is insufficient, but each use will cause DMG to you and grant +30% skill DMG for 5s. (Up to 5 stacks)"
"relic_desc_5813_2","Dash stacks 24 energy and has 50% chance to stack 120 energy. Using Primary or Secondary Skill consumes all energy and increase Skill DMG. +1% Skill DMG for each energy consumed. (Up to 600 energy can be stacked)."
"relic_desc_5814_2","Crit Hit obtains 4 energy and has 50% chance to obtain extra 16 energy. Using Primary or Secondary Skill consumes all energy and increase Skill DMG. +1% Skill DMG for each energy consumed. (Up to 500 energy can be obtained)."
"relic_desc_5819_2","When reloading and for 4s after reloading, +20% DMG Resistance and +30% movement speed."
"relic_desc_5821_2","After taking DMG, restore 3% HP per second for 5s. (Up to 5 stacks)"
"state_desc_1413_1","-100% DMG taken, and +30% movement speed"
"state_desc_1414_1","+(n*3)% HP/s."
"conversation_desc_1081","<sprite name=icon_warcash>{0}<space=10>Switch"
"inscription_desc_13020","+3% basic Weapon DMG of the next magazine for each 10% hit rate of current magazine."
"inscription_desc_13021","Each hit gains +3% weapon DMG for 5s (Up to 15 stacks), but you will lose 1 stack on a miss."
"monster_name_3001_23813|monster_name_3001_23831|monster_name_3008_23813|monster_name_3008_23831","Snowy Mandrill"
"roomchallenge_desc_3001_1078|roomchallenge_desc_3020_1078","1078"
"roomchallenge_windesc_3001_1078|roomchallenge_windesc_3020_1078","1078"
"roomchallenge_losedesc_3001_1078|roomchallenge_losedesc_3001_1130|roomchallenge_losedesc_3020_1078","Enemies have become enhanced! Players gain [Copycat] temporarily!"
"commonnotify_desc_9278","Select the occult scroll(s) you want to reroll ({0}/{1})."
"commonnotify_desc_9279","Obtain Scroll"
"commonnotify_desc_9280","The seal is loose. Be careful!"
"commonnotify_desc_9281","The seal is loose. Be careful!"
"commonnotify_desc_9282","The seal is loose. Be careful!"
"commonnotify_desc_9283","The seal is loose. Be careful!"
"commonnotify_desc_3727","Give one<color=#ee972e> Occult Scroll</color=#ee972e><space=0.5em>"
"commondrop_desc_5520","There's a great chance to obtain either 1 <color=#7DCAF7>normal scroll</color> or 1 <color=#A841FF>rare scroll</color>, with a chance of getting a <color=#FF8500>legendary scroll</color>."
"commondrop_desc_5521","Gain a random <color=#7DCAF7>normal</color> or <color=#A841FF>rare</color> scroll."
"commonnotify_desc_3186","No upgradeable inscription on this weapon."
"commonnotify_desc_3187","The number of exclusive inscriptions on this weapon has reached the limit."
"commonnotify_desc_3728","Gain a weapon with at least 1 <color=#FF8500>exclusive inscription</color=#FF8500>."
"commonnotify_desc_3729","Get a <color=red>Cursed Scroll</color><space=0.5em>"
"relic_name_5828|suit_item_15022_2|seasonsuit_item_15022_2|monsterrelic_name_25828|state_name_33798","Elemental Magazine"
"relic_name_5829|suit_item_15007_4|monsterrelic_name_25829","Reasonable Luck"
"relic_name_5830|suit_item_15019_4|suit_item_15041_3|suit_item_15071_3|suit_item_15082_3|seasonsuit_item_15019_4|seasonsuit_item_15041_3|seasonsuit_item_15071_3|seasonsuit_item_15082_3|monsterrelic_name_25830","Rich's Privileges"
"relic_name_5831|state_name_1419|suit_item_15024_3|suit_item_15088_3|seasonsuit_item_15024_3|monsterrelic_name_25831","Overwhelming Shield"
"relic_name_5832|state_name_1425|suit_item_15018_1|suit_item_15026_4|seasonsuit_item_15026_4|monsterrelic_name_25832","Fight for Immortality"
"relic_name_5833|suit_item_15009_3|suit_item_15040_5|seasonsuit_item_15040_5|monsterrelic_name_25833","Hidden Transaction"
"relic_name_5834|suit_item_15023_3|suit_item_15030_4|seasonsuit_item_15023_3|seasonsuit_item_15030_4|monsterrelic_name_25834","Terrific Crossfire"
"relic_name_5835|suit_item_15016_4|suit_item_15041_5|suit_item_15068_5|seasonsuit_item_15041_5|seasonsuit_item_15068_5|monsterrelic_name_25835|suit_item_15306_2|seasonsuit_item_15220_2","Surprise Bonus"
"relic_name_5836|suit_item_15025_2|suit_item_15068_3|seasonsuit_item_15025_2|seasonsuit_item_15068_3|monsterrelic_name_25836","Sucker Punch"
"relic_name_5837|state_name_1436|suit_item_15041_4|suit_item_15096_2|seasonsuit_item_15041_4|seasonsuit_item_15096_2|monsterrelic_name_25837","Enduring Caster"
"relic_name_5838|state_name_1418|state_name_1495|suit_item_15025_4|suit_item_15049_5|suit_item_15083_5|suit_item_15097_4|seasonsuit_item_15025_4|seasonsuit_item_15083_5|seasonsuit_item_15097_4|monsterrelic_name_25838","Vindictive Nature"
"relic_desc_5828_1","Deals an additional 50% DMG when Weapon DMG causes an elemental effect."
"relic_desc_5829_1","+80% Lucky Shot Chance, but total Lucky Shot Chance won't exceed 150%."
"relic_desc_5830_1","Every time your skill deals DMG, it will inflict additional skill DMG based on how much copper you currently own. (For each enemy, the additional skill DMG occurs up to 1 time every 3s.)"
"relic_desc_5831_1","Shield recovery will not be stopped but -50% Recovery Speed."
"relic_desc_5832_1","Upon taking DMG, gain additional max Shield/Armor for 12s, equivalent to the DMG received. (CD: 45s)"
"relic_desc_5833_1","There's a 33% chance to enhance a weapon by +1 extra level when enhancing your weapons at a craftsman."
"relic_desc_5834_1","-1s Primary Skill cooldown upon casting a Secondary Skill."
"relic_desc_5835_1","When dealing Skill DMG, there is a 15% chance to deal +100% total DMG."
"relic_desc_5836_1","+45% Skill DMG when your skill hits an enemy with more than 70% HP."
"relic_desc_5837_1","+1% skill DMG for every 5 total max HP you currently have."
"relic_desc_5838_1","+40% weapon and skill DMG for 10s upon being hit or taking DMG."
"inscription_desc_4953","+0.5x CritX (up to +10.0x) on each Crit Hit within the first 2s after scoping in."
"achievement_name_1001","First Blood"
"achievement_name_1002","Death proof"
"achievement_name_1003","Accidental Explosion"
"achievement_name_1004","All for Nothing"
"achievement_name_1005","Die after Revival"
"achievement_name_1006","Abstracted Driver"
"achievement_name_1007","Lava Hell"
"achievement_name_1008","Lethal Gas"
"achievement_name_1009","Thunder Outrage"
"achievement_name_1010","Painful Death"
"achievement_name_1011","Shopaholic"
"achievement_name_1012","Generous Boss"
"achievement_name_1013","One more time"
"achievement_name_1014","A penny left"
"achievement_name_1015","Money for Nothing"
"achievement_name_1016","Enlightened Beast"
"achievement_name_1017","Slayer of Ichthyosaur"
"achievement_name_1018","Powerful Fire"
"achievement_name_1019|module_name_16035","Deft Move"
"achievement_name_1020","Rookie"
"achievement_name_1021","Junior"
"achievement_name_1022","Field Proficiency"
"achievement_name_1023","Expert"
"achievement_name_1024","Master"
"achievement_name_1025","New Beginning"
"achievement_name_1026","Sharpshooter"
"achievement_name_1027","Tactical Sniper"
"achievement_name_1028","Savage Butcher"
"achievement_name_1029","Blacksmith's Apprentice"
"achievement_name_1030","Just for Fun"
"achievement_name_1031","Best Equipment"
"achievement_name_1032","Rambo"
"achievement_name_1033","Grenade Master"
"achievement_name_1034","Dual-Wield Elite"
"achievement_name_1035","Energy Orb Master"
"achievement_name_1036","Happy-Go-Lucky"
"achievement_name_1037","An Eye for Detail"
"achievement_name_1038","Elementary Upgrade"
"achievement_name_1039","Ultimate Grinder"
"achievement_name_1040","Chronic Disaster"
"achievement_name_1041","Burning City"
"achievement_name_1042","Poison Ivy"
"achievement_name_1043","Electromagnetic Effect"
"achievement_name_1044","Hallucination Poison"
